year,species,species_name,sample_number,sample_size,sample_weight,extrapolated_weight,extrapolated_number,percent_retained,gear_type,latdd_start,londd_start,nmfs_area,haul_join
2006,350,SHORTSPINE THORNYHEAD,5,299,4.4,1584.55,1801,100,2,54.48333,-165.9,517,1488265
2006,350,SHORTSPINE THORNYHEAD,12,318,7.4,2509.22,4069,100,2,54.41667,-165.85,517,1488264
2004,349,THORNYHEAD ROCKFISH UNIDENT,3,2697,5.1,13.6,8,100,8,58.93333,-178.18333,523,1378427
2004,350,SHORTSPINE THORNYHEAD,3,2697,5.1,13.6,8,100,8,58.98333,-178.31667,521,1378428
2004,349,THORNYHEAD ROCKFISH UNIDENT,9,2628,15.03,40.01,24,100,8,58.93333,-178.18333,523,1378435
2004,350,SHORTSPINE THORNYHEAD,4,2628,4.8,12.78,11,100,8,58.93333,-178.18333,523,1378435
2004,349,THORNYHEAD ROCKFISH UNIDENT,2,2628,3.44,9.17,5,100,8,58.98333,-178.31667,521,1378436
2004,350,SHORTSPINE THORNYHEAD,20,2628,34.4,91.67,53,100,8,58.98333,-178.31667,521,1378436
2004,349,THORNYHEAD ROCKFISH UNIDENT,1,2628,0.76,2.02,3,100,8,58.98333,-178.31667,521,1378438
2004,350,SHORTSPINE THORNYHEAD,14,2628,10.6,28.24,37,100,8,58.98333,-178.31667,521,1378438
2004,349,THORNYHEAD ROCKFISH UNIDENT,5,2628,4.82,12.87,13,100,8,59.06667,-178.36667,521,1378439
2004,350,SHORTSPINE THORNYHEAD,11,2628,10.6,28.3,29,100,8,59.06667,-178.36667,521,1378439
2004,350,SHORTSPINE THORNYHEAD,7,1752,15.2,60.85,28,100,8,59.15,-178.45,521,1378440
2004,349,THORNYHEAD ROCKFISH UNIDENT,11,2646,13.34,40.05,33,100,8,59.05,-178.38333,521,1378441
2004,350,SHORTSPINE THORNYHEAD,16,2646,19.4,58.24,48,100,8,59.05,-178.38333,521,1378441
2004,350,SHORTSPINE THORNYHEAD,34,2685,60.23,160.35,91,100,8,55.23333,-168,517,1378446
2004,350,SHORTSPINE THORNYHEAD,7,2685,10.8,28.81,19,100,8,55.38333,-168.25,517,1378447
2004,349,THORNYHEAD ROCKFISH UNIDENT,15,2685,24.46,65.24,40,100,8,55.31667,-168.06667,517,1378449
2004,350,SHORTSPINE THORNYHEAD,4,2685,5.6,14.94,11,100,8,55.31667,-168.06667,517,1378449
2004,350,SHORTSPINE THORNYHEAD,15,2685,24.8,66.18,40,100,8,55.38333,-168.25,517,1378450
2004,350,SHORTSPINE THORNYHEAD,16,2685,28.6,85.79,48,100,8,55.25,-168.03333,517,1378451
2004,350,SHORTSPINE THORNYHEAD,6,2685,9,26.99,18,100,8,55.43333,-168.38333,517,1378453
2004,349,THORNYHEAD ROCKFISH UNIDENT,40,2685,27.56,82.57,120,100,8,55.38333,-168.2,517,1378454
2004,350,SHORTSPINE THORNYHEAD,9,2685,6.2,18.58,27,100,8,55.38333,-168.2,517,1378454
2004,349,THORNYHEAD ROCKFISH UNIDENT,7,1800,10.13,25.31,17,0,8,51.4,-178.83333,542,1376820
2004,350,SHORTSPINE THORNYHEAD,15,1800,21.7,54.23,37,0,8,51.4,-178.83333,542,1376820
2004,350,SHORTSPINE THORNYHEAD,3,1800,3.3,8.26,8,100,8,52.18333,-175.78333,541,1376821
2004,350,SHORTSPINE THORNYHEAD,8,900,11.8,35.27,24,20,8,52.16667,-175.8,541,1376823
2004,352,LONGSPINE THORNYHEAD ROCKFISH,1,900,0.99,2.96,3,20,8,52.16667,-175.8,541,1376823
2004,349,THORNYHEAD ROCKFISH UNIDENT,6,1800,7.52,15.04,12,40,8,52.15,-175.85,541,1376824
2004,350,SHORTSPINE THORNYHEAD,15,1800,18.8,37.61,30,40,8,52.15,-175.85,541,1376824
2004,349,THORNYHEAD ROCKFISH UNIDENT,14,1792,16.85,42.08,35,25,8,52.2,-175.03333,541,1376827
2004,350,SHORTSPINE THORNYHEAD,15,1792,18.05,45.08,37,25,8,52.2,-175.03333,541,1376827
2004,349,THORNYHEAD ROCKFISH UNIDENT,11,1792,12.91,32.26,27,0,8,52.21667,-175,541,1376828
2004,350,SHORTSPINE THORNYHEAD,15,1792,17.6,43.98,37,0,8,52.21667,-175,541,1376828
2004,349,THORNYHEAD ROCKFISH UNIDENT,64,1792,72.11,180.57,160,50,8,52.18333,173.5,543,1376829
2004,350,SHORTSPINE THORNYHEAD,15,1792,16.9,42.32,38,50,8,52.18333,173.5,543,1376829
2004,349,THORNYHEAD ROCKFISH UNIDENT,128,1792,207.36,518.97,320,0,8,52.16667,173.6,543,1376830
2004,350,SHORTSPINE THORNYHEAD,15,1792,24.3,60.82,38,0,8,52.16667,173.6,543,1376830
2004,349,THORNYHEAD ROCKFISH UNIDENT,10,928,8.13,32.45,40,0,8,52.3,173.2,543,1376833
2004,350,SHORTSPINE THORNYHEAD,15,928,12.2,48.69,60,0,8,52.3,173.2,543,1376833
2004,350,SHORTSPINE THORNYHEAD,2,1856,2.7,6.68,5,0,8,51.1,-179.2,542,1376836
2004,349,THORNYHEAD ROCKFISH UNIDENT,17,1856,23.65,47.21,34,0,8,51.13333,-179.08333,542,1376838
2004,350,SHORTSPINE THORNYHEAD,14,1856,20,39.93,28,0,8,51.13333,-179.08333,542,1376838
2004,352,LONGSPINE THORNYHEAD ROCKFISH,1,1856,0.87,1.74,2,0,8,51.13333,-179.08333,542,1376838
2004,349,THORNYHEAD ROCKFISH UNIDENT,17,1856,14.96,37.44,43,0,8,51.25,-178.93333,542,1376839
2004,350,SHORTSPINE THORNYHEAD,15,1856,13.2,33.03,38,0,8,51.25,-178.93333,542,1376839
2004,350,SHORTSPINE THORNYHEAD,15,1840,18.5,46.31,38,0,8,51.41667,-178.33333,542,1376842
2004,349,THORNYHEAD ROCKFISH UNIDENT,45,1840,48.9,121.89,112,0,8,51.4,-178.33333,542,1376843
2004,350,SHORTSPINE THORNYHEAD,15,1840,16.3,40.63,37,0,8,51.4,-178.33333,542,1376843
2004,349,THORNYHEAD ROCKFISH UNIDENT,5,920,4.83,19.3,20,0,8,51.4,-178.38333,542,1376844
2004,350,SHORTSPINE THORNYHEAD,15,920,14.5,57.93,60,0,8,51.4,-178.38333,542,1376844
2004,349,THORNYHEAD ROCKFISH UNIDENT,76,1840,120.59,301.31,190,50,8,51.4,-178.41667,542,1376845
2004,350,SHORTSPINE THORNYHEAD,15,1840,23.8,59.47,37,50,8,51.4,-178.41667,542,1376845
2004,350,SHORTSPINE THORNYHEAD,11,1840,17.2,43.01,28,5,8,51.45,-178.53333,542,1376847
2004,350,SHORTSPINE THORNYHEAD,3,460,3.3,3.23,3,100,8,51.41667,-178.5,542,1376848
2004,349,THORNYHEAD ROCKFISH UNIDENT,12,1784,17.44,43.71,30,0,8,51.73333,-175.33333,541,1376855
2004,350,SHORTSPINE THORNYHEAD,15,1784,21.8,54.64,38,0,8,51.73333,-175.33333,541,1376855
2004,349,THORNYHEAD ROCKFISH UNIDENT,5,1784,6.8,13.55,10,0,8,51.76667,-175.23333,541,1376856
2004,350,SHORTSPINE THORNYHEAD,15,1784,20.4,40.65,30,0,8,51.76667,-175.23333,541,1376856
2004,349,THORNYHEAD ROCKFISH UNIDENT,23,1784,26.37,53.02,46,0,8,51.76667,-175.2,541,1376857
2004,350,SHORTSPINE THORNYHEAD,15,1784,17.2,34.58,30,0,8,51.76667,-175.2,541,1376857
2004,349,THORNYHEAD ROCKFISH UNIDENT,10,1784,14.43,28.79,20,0,8,51.76667,-175.08333,541,1376859
2004,350,SHORTSPINE THORNYHEAD,15,1784,21.65,43.2,30,0,8,51.76667,-175.08333,541,1376859
2004,349,THORNYHEAD ROCKFISH UNIDENT,27,1784,35.64,88.95,67,0,8,51.71667,-175.48333,541,1376852
2004,350,SHORTSPINE THORNYHEAD,15,1784,19.8,49.42,37,0,8,51.71667,-175.48333,541,1376852
2004,349,THORNYHEAD ROCKFISH UNIDENT,27,1784,45.54,90.88,54,0,8,51.76667,-175,541,1376860
2004,350,SHORTSPINE THORNYHEAD,15,1784,25.3,50.49,30,0,8,51.76667,-175,541,1376860
2004,349,THORNYHEAD ROCKFISH UNIDENT,58,1792,73.85,147.96,116,0,8,51.76667,-174.96667,541,1376861
2004,350,SHORTSPINE THORNYHEAD,15,1792,19.1,38.27,30,0,8,51.76667,-174.96667,541,1376861
2004,349,THORNYHEAD ROCKFISH UNIDENT,51,1792,70.72,141.71,102,0,8,51.76667,-174.93333,541,1376862
2004,350,SHORTSPINE THORNYHEAD,15,1792,20.8,41.68,30,0,8,51.76667,-174.93333,541,1376862
2004,349,THORNYHEAD ROCKFISH UNIDENT,42,1792,54.32,109.17,84,40,8,51.78333,-174.83333,541,1376864
2004,350,SHORTSPINE THORNYHEAD,15,1792,19.4,38.99,30,40,8,51.78333,-174.83333,541,1376864
2004,350,SHORTSPINE THORNYHEAD,5,1012,5.9,17.67,15,100,8,55.23333,-167.96667,517,1367459
2004,350,SHORTSPINE THORNYHEAD,17,1385,32.25,86,45,100,8,55.33333,-168.08333,517,1367460
2004,349,THORNYHEAD ROCKFISH UNIDENT,38,2769,65.08,173.49,101,100,8,55.36667,-168.3,517,1367461
2004,350,SHORTSPINE THORNYHEAD,16,2769,27.4,73.04,43,100,8,55.36667,-168.3,517,1367461
2004,350,SHORTSPINE THORNYHEAD,2,1846,5.6,14.01,5,100,8,55.4,-168.3,517,1367462
2004,350,SHORTSPINE THORNYHEAD,7,3692,13.1,39.31,21,100,8,55.43333,-168.38333,517,1367463
2004,349,THORNYHEAD ROCKFISH UNIDENT,7,2769,8.68,20.23,16,0,8,55.53333,-168.48333,517,1367464
2004,350,SHORTSPINE THORNYHEAD,15,2769,18.6,43.35,35,99,8,55.53333,-168.48333,517,1367464
2004,349,THORNYHEAD ROCKFISH UNIDENT,5,2769,10.4,24.27,12,0,8,55.43333,-168.43333,517,1367465
2004,350,SHORTSPINE THORNYHEAD,15,2769,31.2,72.82,35,100,8,55.43333,-168.43333,517,1367465
2004,349,THORNYHEAD ROCKFISH UNIDENT,3,1846,9.64,38.54,12,0,8,55.58333,-168.78333,517,1367466
2004,350,SHORTSPINE THORNYHEAD,7,1846,22.5,89.95,28,100,8,55.58333,-168.78333,517,1367466
2004,350,SHORTSPINE THORNYHEAD,2,1758,3.8,15.19,8,100,8,55.63333,-168.91667,517,1367467
2004,350,SHORTSPINE THORNYHEAD,11,2637,20.95,48.89,26,100,8,55.73333,-168.88333,517,1367468
2004,350,SHORTSPINE THORNYHEAD,4,2637,6.8,15.85,9,100,8,55.81667,-168.91667,517,1367469
2004,349,THORNYHEAD ROCKFISH UNIDENT,18,2637,41.91,97.84,42,0,8,55.96667,-168.8,517,1367470
2004,350,SHORTSPINE THORNYHEAD,14,2637,32.6,76.1,33,100,8,55.96667,-168.8,517,1367470
2004,349,THORNYHEAD ROCKFISH UNIDENT,56,2637,150.69,351.5,131,0,8,56.01667,-168.7,517,1367471
2004,350,SHORTSPINE THORNYHEAD,11,2637,29.6,69.05,26,100,8,56.01667,-168.7,517,1367471
2004,349,THORNYHEAD ROCKFISH UNIDENT,17,1758,42.64,127.95,51,0,8,56.1,-168.68333,517,1367472
2004,350,SHORTSPINE THORNYHEAD,12,1758,30.1,90.32,36,100,8,56.1,-168.68333,517,1367472
2004,349,THORNYHEAD ROCKFISH UNIDENT,1,2637,2.1,4.9,2,0,8,53.23333,-169.2,518,1367474
2004,350,SHORTSPINE THORNYHEAD,11,2637,23.1,53.88,26,100,8,53.23333,-169.2,518,1367474
2004,350,SHORTSPINE THORNYHEAD,14,879,23.5,164.6,98,100,8,53.33333,-168.85,518,1367473
2007,350,SHORTSPINE THORNYHEAD,46,21979,41.51,96.43,107,0,2,54.5,-166.26667,517,1546071
2007,350,SHORTSPINE THORNYHEAD,6,25095,7.08,21.48,18,0,2,54.43333,-165.86667,517,1546072
2007,350,SHORTSPINE THORNYHEAD,5,27421,3.82,8.52,11,0,2,54.55,-166.08333,519,1546073
2007,350,SHORTSPINE THORNYHEAD,94,25060,73.02,194.41,250,0,2,54.51667,-166.3,517,1546074
2007,350,SHORTSPINE THORNYHEAD,33,35305,24.98,56.11,74,0,2,54.53333,-165.95,517,1546075
2007,350,SHORTSPINE THORNYHEAD,97,40204,66.94,163.99,238,0,2,54.5,-166.35,517,1546076
2007,350,SHORTSPINE THORNYHEAD,50,29485,34.88,97.62,140,0,2,54.53333,-165.93333,519,1546077
2007,350,SHORTSPINE THORNYHEAD,99,31363,77.6,210.83,269,0,2,54.5,-166.58333,517,1546078
2007,350,SHORTSPINE THORNYHEAD,47,28742,27.92,71.69,121,0,2,54.5,-166.08333,519,1546079
2007,350,SHORTSPINE THORNYHEAD,55,30262,43.14,103.42,132,0,2,54.48333,-166.56667,517,1546080
2007,350,SHORTSPINE THORNYHEAD,18,39130,11.49,22.61,35,0,2,54.51667,-165.96667,519,1546081
2007,350,SHORTSPINE THORNYHEAD,34,14409,21.05,58.61,95,0,2,54.48333,-166.65,517,1546082
2007,350,SHORTSPINE THORNYHEAD,102,18022,74.13,201.35,277,0,2,54.53333,-166.23333,517,1546083
2007,350,SHORTSPINE THORNYHEAD,102,20169,64.62,132.71,209,0,2,54.51667,-166.58333,517,1546084
2007,350,SHORTSPINE THORNYHEAD,105,20270,73.49,123.49,176,0,2,54.53333,-166.26667,517,1546085
2004,350,SHORTSPINE THORNYHEAD,108,331,61.4,2681.03,4716,100,1,55.03333,-167.68333,517,1377242
2004,350,SHORTSPINE THORNYHEAD,120,316,65,3372.43,6226,100,1,54.91667,-167.5,517,1377243
2007,350,SHORTSPINE THORNYHEAD,225,20044,155.15,528.52,766,0,2,54.51667,-166.28333,517,1546086
2007,350,SHORTSPINE THORNYHEAD,39,30158,27.88,70.77,99,0,2,54.5,-166.55,519,1546087
2007,350,SHORTSPINE THORNYHEAD,15,31001,8.83,25.92,44,0,2,54.48333,-166.75,517,1546088
2007,350,SHORTSPINE THORNYHEAD,29,30933,23.81,58.34,71,0,2,54.5,-166.31667,517,1546089
2007,350,SHORTSPINE THORNYHEAD,6,45620,3.4,7.24,13,0,2,55.71667,-164.25,509,1546093
2007,350,SHORTSPINE THORNYHEAD,83,25052,47.26,100.91,177,0,2,54.5,-166.7,517,1546099
2007,350,SHORTSPINE THORNYHEAD,62,26372,44.5,116.11,162,0,2,54.51667,-166,517,1546100
2007,350,SHORTSPINE THORNYHEAD,54,20036,38.27,110.46,156,0,2,54.53333,-166.66667,517,1546101
2007,350,SHORTSPINE THORNYHEAD,55,23264,34.41,86.29,138,0,2,54.51667,-166.75,517,1546102
2007,350,SHORTSPINE THORNYHEAD,91,23535,66.55,191.69,262,0,2,54.56667,-166.46667,517,1546103
2007,350,SHORTSPINE THORNYHEAD,104,14130,80.58,194.46,251,0,2,54.55,-166.48333,517,1546104
2007,350,SHORTSPINE THORNYHEAD,64,27134,36.13,83.97,149,0,2,54.56667,-166.66667,517,1546105
2007,350,SHORTSPINE THORNYHEAD,39,13519,20.21,47.12,91,0,2,54.53333,-166.31667,517,1546106
2007,350,SHORTSPINE THORNYHEAD,72,11792,57.54,120.87,151,0,2,54.55,-166.38333,517,1546107
2007,350,SHORTSPINE THORNYHEAD,86,29992,50.64,105.46,179,0,2,54.51667,-166.33333,517,1546108
2007,350,SHORTSPINE THORNYHEAD,77,33554,48.34,107.98,172,0,2,54.51667,-166.03333,517,1546109
2007,350,SHORTSPINE THORNYHEAD,6,22496,2.45,6.76,17,0,2,54.51667,-165.91667,517,1546110
2007,350,SHORTSPINE THORNYHEAD,5,30454,4.07,7.95,10,0,2,54.51667,-166.36667,517,1546112
2007,350,SHORTSPINE THORNYHEAD,36,36131,22.12,46.68,76,0,2,54.51667,-166.16667,517,1546113
2007,350,SHORTSPINE THORNYHEAD,20,31492,12.07,32,53,0,2,54.51667,-166.35,517,1546114
2007,350,SHORTSPINE THORNYHEAD,14,30369,8.21,20.32,35,0,2,54.48333,-166.23333,519,1546115
2007,350,SHORTSPINE THORNYHEAD,114,40844,71.24,191.84,307,0,2,54.48333,-166.53333,519,1546116
2007,350,SHORTSPINE THORNYHEAD,37,30582,24.56,63.05,95,0,2,54.48333,-166.46667,519,1546117
2007,350,SHORTSPINE THORNYHEAD,65,27531,46.43,123.3,173,0,2,54.46667,-166.3,519,1546118
2007,350,SHORTSPINE THORNYHEAD,47,34946,28.24,69.7,116,0,2,54.5,-166.46667,517,1546119
2007,350,SHORTSPINE THORNYHEAD,19,23153,11.95,32.64,52,0,2,54.51667,-166.5,517,1546124
2007,350,SHORTSPINE THORNYHEAD,24,21983,13.27,48.2,87,0,2,54.53333,-166.1,517,1546125
2007,350,SHORTSPINE THORNYHEAD,22,40169,14.44,31.13,47,0,2,54.51667,-166.01667,517,1546126
2007,350,SHORTSPINE THORNYHEAD,8,22648,4.4,10.31,19,0,2,54.5,-166.36667,517,1546127
2007,350,SHORTSPINE THORNYHEAD,6,398,12.75,14.44,7,0,6,54.26667,-166.1,519,1591510
2007,350,SHORTSPINE THORNYHEAD,11,281,20.3,20.68,11,0,6,54.3,-166.1,519,1591511
2004,350,SHORTSPINE THORNYHEAD,18,3245,13.39,39.93,54,7,8,58.61667,-177.35,521,1382537
2004,349,THORNYHEAD ROCKFISH UNIDENT,10,3171,8.03,23.93,30,7,8,58.58333,-177.15,523,1382539
2004,350,SHORTSPINE THORNYHEAD,15,3171,12.04,35.88,45,7,8,58.58333,-177.15,523,1382539
2004,350,SHORTSPINE THORNYHEAD,9,3247,7.54,21.95,26,7,8,58.61667,-177.35,521,1382540
2004,350,SHORTSPINE THORNYHEAD,12,3238,9.96,29.07,35,100,8,58.58333,-177.15,523,1382542
2007,350,SHORTSPINE THORNYHEAD,9,15372,5.72,8.14,13,0,2,54.51667,-166.06667,517,1546129
2007,350,SHORTSPINE THORNYHEAD,17,16335,10.14,16.15,27,0,2,54.5,-166.38333,517,1546130
2005,350,SHORTSPINE THORNYHEAD,1,1768,1.66,4.56,3,100,8,60.11667,-179.08333,524,1458841
2005,349,THORNYHEAD ROCKFISH UNIDENT,3,2561,5.59,17.17,9,0,8,51.8,177.76667,542,1442267
2005,350,SHORTSPINE THORNYHEAD,13,2561,23.6,72.47,40,100,8,51.8,177.76667,542,1442267
2005,349,THORNYHEAD ROCKFISH UNIDENT,5,2561,7.73,23.81,15,0,8,52.56667,174.63333,543,1442268
2005,350,SHORTSPINE THORNYHEAD,15,2561,23.2,71.45,46,100,8,52.56667,174.63333,543,1442268
2005,349,THORNYHEAD ROCKFISH UNIDENT,15,2561,20.71,63.73,46,100,8,52.51667,174.61667,543,1442269
2005,350,SHORTSPINE THORNYHEAD,21,2561,29,89.24,65,100,8,52.51667,174.61667,543,1442269
2005,349,THORNYHEAD ROCKFISH UNIDENT,22,2561,41.15,126.7,68,50,8,52.43333,174.58333,543,1442270
2005,350,SHORTSPINE THORNYHEAD,17,2561,31.8,97.91,52,50,8,52.43333,174.58333,543,1442270
2005,349,THORNYHEAD ROCKFISH UNIDENT,4,1576,7.66,23.93,12,0,8,52.45,174.63333,543,1442271
2005,350,SHORTSPINE THORNYHEAD,11,1576,21.8,68.12,34,0,8,52.45,174.63333,543,1442271
2005,349,THORNYHEAD ROCKFISH UNIDENT,23,2496,34.1,99.44,67,0,8,52.5,174.55,543,1442272
2005,350,SHORTSPINE THORNYHEAD,29,2496,43,125.39,85,0,8,52.5,174.55,543,1442272
2005,349,THORNYHEAD ROCKFISH UNIDENT,49,2704,77.12,237.25,151,0,8,52.4,174.65,543,1442273
2005,350,SHORTSPINE THORNYHEAD,23,2704,36.2,111.37,71,0,8,52.4,174.65,543,1442273
2005,349,THORNYHEAD ROCKFISH UNIDENT,33,2704,52.14,160.49,102,0,8,52.4,174.51667,543,1442274
2005,350,SHORTSPINE THORNYHEAD,20,2704,31.6,97.27,62,0,8,52.4,174.51667,543,1442274
2004,350,SHORTSPINE THORNYHEAD,1,317,2.12,44.58,21,100,1,52.11667,-175.95,541,1401020
2004,350,SHORTSPINE THORNYHEAD,1,252,1.4,5.59,4,100,8,54.1,-166.6,519,1369670
2004,350,SHORTSPINE THORNYHEAD,1,388,1.28,4.8,4,100,8,54.31667,-166.61667,519,1369671
2004,350,SHORTSPINE THORNYHEAD,30,636,38.4,96.13,75,93,8,54.11667,-166.43333,519,1369673
2004,350,SHORTSPINE THORNYHEAD,1,387,1.2,4,3,100,8,54.35,-166.56667,519,1369674
2004,350,SHORTSPINE THORNYHEAD,2,636,3.2,8.03,5,100,8,54.53333,-167.33333,518,1369676
2004,350,SHORTSPINE THORNYHEAD,1,516,2.4,7.67,3,100,8,55.66667,-168.9,517,1369679
2004,350,SHORTSPINE THORNYHEAD,3,516,5.4,16.2,9,67,8,55.5,-168.43333,517,1369677
2004,350,SHORTSPINE THORNYHEAD,5,387,7.33,16.9,12,100,8,54.08333,-166.76667,519,1369681
2004,350,SHORTSPINE THORNYHEAD,3,387,4.4,10.2,7,100,8,54.38333,-166.86667,519,1369685
2004,350,SHORTSPINE THORNYHEAD,6,387,11.6,34.01,18,83,8,53.98333,-167.1,518,1369683
2004,350,SHORTSPINE THORNYHEAD,8,258,14.93,30.04,16,100,8,53.7,-167.55,518,1369690
2004,350,SHORTSPINE THORNYHEAD,1,387,1.6,4.23,3,100,8,53.63333,-167.78333,518,1369689
2005,349,THORNYHEAD ROCKFISH UNIDENT,29,2496,40.89,126.14,89,0,8,52.5,174.51667,543,1442275
2005,350,SHORTSPINE THORNYHEAD,20,2496,28.2,86.99,62,0,8,52.5,174.51667,543,1442275
2005,349,THORNYHEAD ROCKFISH UNIDENT,70,2704,102.67,316.14,216,0,8,52.41667,174.5,543,1442276
2005,350,SHORTSPINE THORNYHEAD,18,2704,26.4,81.29,55,0,8,52.41667,174.5,543,1442276
2005,349,THORNYHEAD ROCKFISH UNIDENT,94,2704,139.77,430.35,289,0,8,52.5,174.46667,543,1442277
2005,350,SHORTSPINE THORNYHEAD,23,2704,34.2,105.3,71,0,8,52.5,174.46667,543,1442277
2005,349,THORNYHEAD ROCKFISH UNIDENT,4,2080,6.56,19.66,12,0,8,52.4,174.45,543,1442278
2005,350,SHORTSPINE THORNYHEAD,15,2080,24.6,73.72,45,0,8,52.4,174.45,543,1442278
2005,349,THORNYHEAD ROCKFISH UNIDENT,16,3536,21.08,62.03,47,0,8,52.55,174.66667,543,1442279
2005,350,SHORTSPINE THORNYHEAD,17,3536,22.4,65.92,50,0,8,52.55,174.66667,543,1442279
2005,349,THORNYHEAD ROCKFISH UNIDENT,79,3744,122.81,375.31,241,0,8,52.43333,174.7,543,1442280
2005,350,SHORTSPINE THORNYHEAD,22,3744,34.2,104.51,67,0,8,52.43333,174.7,543,1442280
2005,349,THORNYHEAD ROCKFISH UNIDENT,2,3536,2.78,8.18,6,0,8,52.55,174.71667,543,1442281
2005,350,SHORTSPINE THORNYHEAD,17,3536,23.6,69.4,50,0,8,52.55,174.71667,543,1442281
2005,350,SHORTSPINE THORNYHEAD,8,2678,9.8,27.89,23,0,8,52.65,174.73333,543,1442282
2005,349,THORNYHEAD ROCKFISH UNIDENT,11,1648,15.18,47.39,34,0,8,52.56667,174.73333,543,1442283
2005,350,SHORTSPINE THORNYHEAD,20,1648,27.6,86.17,62,0,8,52.56667,174.73333,543,1442283
2005,349,THORNYHEAD ROCKFISH UNIDENT,18,2060,38.4,115.18,54,0,8,52.61667,174.76667,543,1442284
2005,350,SHORTSPINE THORNYHEAD,21,2060,44.8,134.38,63,0,8,52.61667,174.76667,543,1442284
2005,349,THORNYHEAD ROCKFISH UNIDENT,2,1442,4.03,11.51,6,0,8,52.63333,174.73333,543,1442285
2005,350,SHORTSPINE THORNYHEAD,3,1442,3.6,10.28,9,0,8,52.63333,174.73333,543,1442285
2005,349,THORNYHEAD ROCKFISH UNIDENT,112,1854,161.6,484.88,336,0,8,52.71667,174.33333,543,1442287
2005,350,SHORTSPINE THORNYHEAD,28,1854,40.4,121.22,84,0,8,52.71667,174.33333,543,1442287
2005,349,THORNYHEAD ROCKFISH UNIDENT,82,2472,146.64,427.77,239,0,8,52.7,174.43333,543,1442288
2005,350,SHORTSPINE THORNYHEAD,17,2472,30.4,88.68,50,0,8,52.7,174.43333,543,1442288
2005,349,THORNYHEAD ROCKFISH UNIDENT,30,2266,41.4,124.31,90,0,8,52.66667,174.56667,543,1442289
2005,350,SHORTSPINE THORNYHEAD,20,2266,27.6,82.87,60,0,8,52.66667,174.56667,543,1442289
2005,349,THORNYHEAD ROCKFISH UNIDENT,38,2472,65.74,191.63,111,50,8,52.76667,174.21667,543,1442286
2005,350,SHORTSPINE THORNYHEAD,20,2472,34.6,100.86,58,50,8,52.76667,174.21667,543,1442286
2005,349,THORNYHEAD ROCKFISH UNIDENT,156,2472,260.95,760.94,455,100,8,52.91667,173.45,543,1442290
2005,350,SHORTSPINE THORNYHEAD,22,2472,36.8,107.31,64,100,8,52.91667,173.45,543,1442290
2005,349,THORNYHEAD ROCKFISH UNIDENT,204,2678,291.64,897.04,627,100,8,52.85,173.75,543,1442291
2005,350,SHORTSPINE THORNYHEAD,27,2678,38.6,118.73,83,100,8,52.85,173.75,543,1442291
2005,349,THORNYHEAD ROCKFISH UNIDENT,87,2678,133.11,409.91,268,0,8,52.81667,173.91667,543,1442292
2005,350,SHORTSPINE THORNYHEAD,20,2678,30.6,94.23,62,100,8,52.81667,173.91667,543,1442292
2005,350,SHORTSPINE THORNYHEAD,8,2070,19.4,58.22,24,0,8,52.63333,174.7,543,1442293
2005,350,SHORTSPINE THORNYHEAD,3,2070,6.2,18.61,9,0,8,52.6,174.7,543,1442294
2005,349,THORNYHEAD ROCKFISH UNIDENT,53,2691,75.16,231.42,163,0,8,52.43333,174.55,543,1442297
2005,350,SHORTSPINE THORNYHEAD,22,2691,31.2,96.07,68,0,8,52.43333,174.55,543,1442297
2005,349,THORNYHEAD ROCKFISH UNIDENT,50,2691,68.89,201.29,146,0,8,52.45,174.6,543,1442298
2005,350,SHORTSPINE THORNYHEAD,27,2691,37.2,108.69,79,0,8,52.45,174.6,543,1442298
2005,350,SHORTSPINE THORNYHEAD,3,1449,3.8,10.89,9,0,8,52.36667,174.38333,543,1442299
2005,349,THORNYHEAD ROCKFISH UNIDENT,10,2691,11.25,34.63,31,100,8,52.38333,-174.56667,541,1442300
2005,350,SHORTSPINE THORNYHEAD,16,2691,18,55.41,49,100,8,52.38333,-174.56667,541,1442300
2005,349,THORNYHEAD ROCKFISH UNIDENT,24,3519,24.6,72.44,71,0,8,52.31667,-174.68333,541,1442301
2005,350,SHORTSPINE THORNYHEAD,16,3519,16.4,48.29,47,0,8,52.31667,-174.68333,541,1442301
2005,350,SHORTSPINE THORNYHEAD,3,414,3.6,28.82,24,0,8,52.26667,-174.85,541,1442302
2005,350,SHORTSPINE THORNYHEAD,19,3604,30.8,90.62,56,0,8,52.16667,-175.38333,541,1442303
2005,350,SHORTSPINE THORNYHEAD,7,2332,9.6,28.81,21,0,8,52.18333,-175.06667,541,1442304
2005,349,THORNYHEAD ROCKFISH UNIDENT,38,3604,55.73,163.82,112,0,8,52.25,-174.9,541,1442305
2005,350,SHORTSPINE THORNYHEAD,18,3604,26.4,77.6,53,0,8,52.25,-174.9,541,1442305
2005,349,THORNYHEAD ROCKFISH UNIDENT,32,3604,59.52,175.2,94,0,8,52.31667,-174.75,541,1442306
2005,350,SHORTSPINE THORNYHEAD,20,3604,37.2,109.5,59,0,8,52.31667,-174.75,541,1442306
2005,349,THORNYHEAD ROCKFISH UNIDENT,7,2756,10.55,32.48,22,0,8,52.38333,-174.53333,541,1442307
2005,350,SHORTSPINE THORNYHEAD,13,2756,19.6,60.34,40,0,8,52.38333,-174.53333,541,1442307
